문장,clean
ebs에서 실험한거네 이거말고도 여러가지있다 가운데 원 그려놓고 지갑 놓고 가져는거 보는거랑 횡단 보도 건너다 3명이 하늘을 쳐다볼때 다른 사람들이 어떻게 행동하는가 하는거랑 좋은차와 경차가 늦게 출발할때 경적을 얼마만에 올리는가 하는거 등등 잼나는거 많다,1
맞음. 우리나라는 역사교육부터 다시해야하,1
어차피 안뽑을거야,1
365일 레인보우축제중,1
카르텔 모르냐? 신고를 그짝에 하지말고 서울본청에 했어야지,1
아 조팔 프젝이나 보력에 링크 걸어라 방법 적어놓으면 나년도 바로 신고하겠노,1
지금 알바 10달해서 1500모았다 쓸거 다쓰고,1
00인데 존나 어릴때 형빡쳐하믄거 본것같다,1
팝콘 꿀맛이노,1
근데 누가 뚫어줬노..옆집 아저씨인가,1
그냥 페미니즘 하게 내버려둬야할거같은데,1
바바예투예투예투예,1
단순히 여성 인권을 신장시키자는 운동을 하면서 일어나는 부정적인 측면을 과장시키고 정신병이라고 치부하고 일반화하는 사람들은 자신이 노력하고 싶지 않지만 도태되기 싫다는 이유로 정치질하는것에 불과하다,1
동인녀들 정모하노?,1
쁘락지 게이 아이디 빌려줘라,1
대단한 분이시네 지검 판사는 구형하고 판결을 같이 하노,1
나이스 ㅅㅅ,1
로이더아니냐? 싸우면 내가 질거같은데,1
너무 마음아프네요.,1
에어컨 기사 택시기사도 여사로 바꿔야되나,1
이슬람이랑 조선유교사회랑 통하는게 있잖아 여자들 못 나대고 남자 중심 + 다 가리고 나옴,1
TK없다 이깈ㅋㅋㅋㅋ,1
전에 스티브유가 랩 중간에 westside 하던게 생각나네,1
모든 목사가 다 그러진 않아요. 일부 목사의 일탈을 다 싸잡아 욕하지 마세요.,1
그래도 주먹,1
20살 반수21살 학점 4.3 토익800 jlptn1(취소되서못봄)22살 컴활 hsk5급 jlptn1(7월에딸거),1
아랍에미레이트항공 승무원들 봤는데 존나 이쁘고 잘생겼더라...,1
경제10위국이명동때문인줄아노,1
아니 그만큼 노력해 올라와서 즐기겠다는데 무슨 잘못인가,1
한화만 반대...ㅋ,1
"역풍이분다,,",1
너좀맞자할떄 무슨 범죄와의전쟁 하정우인줄 알았놐ㅋㅋ,1
극한직업 현실판 ㅋㅋ,1
이제 남은것은 하늘에서 유황불 떨어지는것만 남았다.ㄷㄷㄷ,1
광주 람보르기니 시즌2네혹시 저기도?,1
우리가 감격을 잊어버리면 안되지요~ 다시 다짐해 봅니다,1
ㅜㅗㅑ 비유 잘해놨노! 띵문이다 이기,1
어흐 드르버라 ㅋㅋㅋㅋ,1
지킬박사와 하이드 대통령 !,1
갑성 큰형 잘계시냐?? 너희 누나는 학교 졸업했지?,1
김부선은 왜 연기자가 되었을까. 하는 거 보면 딱 정치인인데 ㅎㅎㅎㅎㅎㅎㅎㅎ 인재 영입 안하고 뭐하니 미통당아,1
레카짤 뭐하는거임??,1
나도. 주변에 웜련 있음 조켔노,1
불교 유고 도교같은 동양권 종교는 유일신을 믿고 어쩌구 하는게 아닌그냥 철학에 가까움,1
ㅇㅇ 진짜임,1
겁나 잘쓰네 ㅋㅋ,1
근데 요즘 13살나쁘지않다,1
홍진호는 요즘 뭐먹고 사냐?,1
우리나라도 자유롭지 않다...,1
소름돋네 진짜,1
피카츄 배나 만집시다,1
오저가 클래식티비네,1
파산신청하고 노가다라도 해어차피 언제가는 갈꺼 서둘러 갈필요 있냐?한번뿐인 삶... 힘들어도 살아봐야지....,1
돈고냄새 지리넼ㅋㅋㅋㅋㅋㅋ,1
난 삼국지 중에서 제일 좋아하는 캐릭터 = 유방,1
더 비우고 더 낮아져 맨살로 이땅에 오신 예수그리스도의 시그널을 깨닫고 기도하는 우리가 되었으면 합니다,1
인천공항도 가보면 기도실이라고 따로 만들어뒀잖아. 외국인 노동자나 유학생들이 쓰는거라면 딱히 문제될건 없는듯. 어차피 걔들은 공항의 손님과 마찬가지로 떠날 사람들이잖아.,1
원장은 사회적 살인 혹은 사회적 성폭행 당한 셈인데.. 이에 대한 방송이나 전문가의 말이 별로 없네요 원장에 대해서 피해입힌 것은 법으로도 그다지 큰 처벌 안당하겠죠? 암울하네요,1
공개적인 자리에서 이런 질문하는게 얼마나 어려운 일인지 잘 압니다. 어린 나이에 여성인권에 대한 질문해주셔서 감사합니다. 멋있어요!!,1
저런 행동력을 우파가 가져야 하는데 ㅋㅋㅋ,1
마주작 대구였노 ㅋㅋㅋㅋ,1
이러다가 일베 워마드 커플 생겨나는 거 아니냐떡치고 장구치고,1
ㄴㄴ 그건 3인칭 호칭이지,1
내 마음의 더러운 이끼를 경계하며 낮은 마음으로 사랑하기를 원합니다^^,1
윤리적으로 안된 사람이구만!!!뗵끼!한 번 사는 삶에서 두 명의 남편이라니!!! 엣헴!!!!!!,1
녹음파일 널리널리 퍼뜨려라,1
그런 얘기는 안해야 되는거 아닙니까? 누가 협박하지도 않은거같은데 자청해서 그런내용을 밝히면 뭐가 잘못된거 아닌가요?,1
목사님~지금 믿는자가 일어설때 아닌가요?누구에게 누가 사과를 한단말씀이십니까? 같은 믿는자로 가슴이아프네요. 성도가 목회자를위해 기도해야할 세상입니까? 이 정권이 두려우신건가요?,1
캬~ 선동질 기가 막힌다,1
꿈이 경찰 ㅋㅋㅋ,1
엑스트라 귀환 커밍순,1
요나서가 존나 재밌다ㅋㅋ그거도 써줘,1
무상급식 반대하던 강남3구가 무상급식 먹고 자란 20대 남과 손을 잡는 모습은 참으로 아름답습니다. 여하튼 mb후계자였던 오시장이 어떤 정치모습을 그려나갈지 크거 기대가 되는군요,1
남여평등을 고려하여 병역의무를 똑같이 하는데에 반대해야 할 명분은 없을것 같다. 다만 어떠한 방법으로 형평성에 어긋나지 않게 할 수 있을지 깊은 고민을 해야한다.,1
일베보다 재밌는데ㅋㅋㄲㄲㅋㅋㅋㅋ,1
신지도 못할걸 주노,1
7급 사랑해!,1
와 저거 떨어지는 짤 존나 생동감 있네,1
왜 계속 올리냐 태클만 겁나 받는데그래도 열심히 쓴거라 게이들 심한욕은 안하더라 츤사들이 되뿟노,1
중은 고기 먹어도됨,1
사진 왼쪽에 분홍색으로비치는거 니혀내민거냐 ?,1
나는 2006년 월드컵 재경기한다고서명했는데지금보면 참 바보였다,1
저런건 배워야된다,1
별로 신경은 안쓴다. 그러나 스스로 나서서 시끄럽게 하니깐 그렇지...,1
이거 사진에 무슨 외계인 효과인가 그거 준거노? 아니면 원본이노 ?,1
밥그릇 싸움 진흙탕,1
저는 32인치 사용중인데요.. 어떤 게임을 하느냐에 따라 다릅니다. FPS게임이나 롤같은 게임을 하는경우에는 모니터가 작을수록 유리합니다. 일반적으로 게임용으로 모니터를 구매하신다면 24~27인치를 추천드립니다.,1
이게 결혼인가?ㅎㅎㅎㅎㅎㅎㅎ,1
여자 안뽑는다는소리노 ㅋㅋㅋㅋㅋ 남성전용 만화방이노??,1
그런데 자주 피싱질 하지않지만 10년전에도 이수법을 쓰긴 했음 유행지난 수법 소규모업체에서 잡아서 게이까지 전화갔네,1
친절한 설명충 나와라라임 사건이 뭐냐?,1
지금 집에도 저거2마리있다이기,1
엌ㅋㄹㄹㄹㅋ간다 이기!,1
이단과 정통이 바뀌는 시작,1
실수 하셨어요? 고소당하셨다는데 맞나요? 비서 성추행하신적 있으세요? 뭐라 물었는지는 본인만 알고있음~~~,1
저기는 진짜 총기휴대 하고 가야될것 같다,1
남자스턴트맨이구만,1
625는 고대사랑께?,1
ㅋㅋㅋㅋㅋ어떻게 이렇게 한줄로 싹 모아놨노 ㅋㅋㅋㅋ짤은 극혐이지만 너무 어이없어서 웃음나오노 ㅋㅋㅋ,1
더불어다잘살수는없는데 열심히일한자가잘살수있도록공정과환경을만들어줘야지 적당히일하는놈까지신경쓸거없잔아,1
이승만 박정희시절도 반일이었다김대중부터 친일정권이 등장한것임김대중이전만 해도 일본애니 겜은 죄다 검열했다 더빙만 허용했고욱일기뿐 아니라 일장기만 있어도 삭제 사무라이 단어만 있어도 삭제사무라이쇼다운이 한국판으로 패왕전설이라고 해서 나왔음,1
성별하고 상관없이 모두 사람은 하늘아래 평등하고 소중하다.라고 교육해야지 여자는 뭐 여자니 뭐 이런것 자체가 차별이다.,1
기억해둘테니 꼭 보자구~ㅋ,1
그래도 하룻밤에 80만원돈을 긁는 능력자네 ㅎ ㄷ ㄷ 왠만한 일게이들 3달 용돈을,1
저기 다 망하지 않았나? 아직도 해요? 대전에서 20년 살았더니 수원 소식이 어두움,1
이미 다녀왔노,1
nll이머야?,1
후루루짭짭ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
멘탈 디스오더 ㅋㅋ,1
"제 말이 그 말입니다 진짜 제 주변 쇼린이들은 그냥 웃고 넘기더라구요,",1
중국였으면 100%나올듯 친중쪽에,1
좋은글이네요!!,1
자신이 거지같았던 시기를 정신승리로 넘길려는 아련한 방어기재,1
전라도 맜있는 음식들 좋은자료 감사합니다~^^,1
제발 그들이 하는 대로 내버려두자. 동성을 좋아하든 이성을 좋아하든 개인의 자유 아니냐? 왜니들이 그렇게 나서냐.,1
니는 왜 요양병원에 있냐,1
ㅇㄱㄱㅆㄹㅇ 두유노김치? 두유노비빔밥? 굳이 매운거랑 쓰까놓은비주얼 이런거 외국인들 싫어하는거 알면서도 이거좋아해조! 좋아해주면 넌 개념외국인이야!,1
창조경제 좋노ㅋㅋ,1
설득력있다,1
나 에프인데 어느정도맞는듯,1
욱일기는 기원이 1870년대까지 거슬러 올라갈정도임. 그당시 메이지 유신때 삿초동맹소속 해군이 해군기로 정해놨음. 전범기는 말도 안되는 소리.,1
저기 인도네시아사진에 있는 유물 보로부두르냐?,1
그런거 100개따는것보다 일하는게 더 좋아하시지 않을까,1
참애비노...,1
근데 막심 저거는 뭔드립이냐?,1
맞습니다. 세상이 변하면 사람덜도 변화해야지요. 우리나라 완죤 대모만하면 해결되냐구요. 의식도 변화해야지요.nHi-aiss 시스템으로 고고씽씽,1
사실 뒈지면 발할라 가서 맨날 fps 함,1
크 정의구현...,1
일베가 대단함을 느낌,1
오빠 이거 뭐야?나 구글 아이디 없는데.. 그냥 오빠꺼 쓸게 ~,1
어둠의 웜사모노 ㅋㅋ,1
로버트하일!!,1
관리좌ㅋㅋㅋㅋㅋ앵나 웃기노,1
고트흑 고트흑,1
야 이건 좀 선동같은데 양꼬치 거리가 잇지만 일부일 뿐이라고... 건대 전체 다 제네가 점령한거 아님,1
폭동이야?,1
마스크가 생명줄,1
아...존경합니다,1
군인은 잘 먹고 잘 싸우기만하면 된다. 성소수자 색출 이런거 필요없고.. 성범죄로 문제가 발생하면 그때 처벌하면되지..,1
세상이 변했나요?,1
아 내가 애기봉 전지중대!! 저기서 사낭 쌓곤 했지,1
그 누구 보다 맘 고생 하셨을 당신에게 축복을~~~ 감사합니다.,1
리얼플레이어 사사미 아드레날린 피디박스 섹코 트킴 포키 파도 소리바다 당나귀 뱀프 버디버디 타키 개인음악방송 스카이러브윈엠프 파워엠프 엠파스 라이코스 심마니 유니텔 천리안 하이텔 퇴마록 등등 생각 존나 많이 나노,1
저문구가 유난히 스위치 누르는 이유는 700만의 목숨를 왔다갔다 할 정도의 무게있는 결정을 여자가 손쉽게 할수있기 때문이다. 알겠냐? God is a woman.이다이기,1
글에 쓴 유투버는 지식채널이고팩맨 티비 유투버도좀 걱정스러울 정도로 시원하고 간단하게 말해주더라,1
노르웨이 국민으로 태어나고싶다 ㅋㅋㅋㅋㅋ,1
19호 32호 마인드 가진 애들 찾을려면어디가서 해야 하냐?,1
이거 ㄹㅇ 이냐 ㄷ ㄷ,1
킹덤 시즌3에 샘오취리 나왔으면 좋겠다^^,1
체급 현실반영 오지노,1
뜬금 반말하시길래 어이없어서 안읽었어요,1
홍이 왜 거기서 나와?,1
애비 진심으로 울고있노,1
초즁딩은 에바고 고딩부터는 욕정생기더라,1
아따 번역 찰지게 잘하노ㅋㅋㅋㅋㅋㅋ,1
내 와이프 예비1순위다,1
이게 류승범이 목소리 도와줬다던 그건가요?,1
아수라 보고오니 안남시가 성남을 뜻하는것 같고 .오메,1
ㅋ 이거 예전에 본건데 양아치 맞는거보니 꿀잼이던데...,1
..저거 여성부하고 관련 있는거임? 진지하게여성부가 구글의 청소년 유해 검색어 지정도 책임지나??,1
가정이 무너지고~,1
장애인?장애우?,1
공감합니다. 정부와 여당만 비판하기엔 야당들 역시 대안이 되지 못하며 비슷한 스탠스라고 봅니다. 정부의 그러한 정책을 비판하는 정당 하나 없구요.,1
근데 좌표없냐? 좌표좀찍어줘,1
29 막바지에 4천 정도 밖에 못모았네... ㅠㅠ,1
다들 몸이 좋노 ㄷㄷㄷ,1
벌써 4회째라는게 함정,1
여자를 웅호하는건 아니지만 이런글들은 오히려 여혐만 생긴다..하다못해 요리학원같은곳이라도 다녀라 인연을 만들어아 그리고 연인으로 발전해라 집구석에쳐박지말고..,1
지상낙원이라며 왜 미국에서 사냐,1
잠수탄 게 아니라 페미 티 내다가 안 냈을 뿐이구만무슨 잠수탄 것처럼 말하네,1
영어연수얼마하노,1
이쯤되면 등교연기가 맞다고본다,1
총기를 들고 일어난,1
공무원이 국민세금 쳐먹고 근무이탈 직무유기 아니냐 저거 신고 가능하냐?,1
편의점에서 스타벅스 커피 2600원인가 한다,1
박모양 도쿄주택이었으면 반전이었는데.. 아꿉노,1
야쿠르트 미소녀 Σ(･ω･),1
워념 발굴단 고맙노ㅋㅋㅋ익숙한 제목이 보여서 뭔가 했노,1
저게 싸나이다!!,1
저기 어디지 착한사장님 돈쭐내줘야되는데,1
초반이랑 호두머니 부분에서 합성인줄,1
호주에서 태어났는데 마오리족이면 어떻게 함,1
어리넹...부럽다,1
떠돌던 고소문이 사실이긴한거구나ᆢ,1
글이 감동적입니다..읽는동안 거룩한 흥분이 됩니다... 이땅에 다시 기독교 복음이 부흥되기를.... 축복의 땅으로 거듭나길.....,1
저아저씨 개콘 전나보나보네 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
여자좋아한다 이러고 앉았네... 진짜 유머다 유머,1
부부간에 서로를 위해서 배려하고 서로를 위해서 꾸미는 것.. 이라는 좋은말이 있는데 비꼬듯 아내들에게 꾸며라 라고 하니 그렇지!!!,1
동영상 찍고있음~,1
저기 기사 베플이 더웃기네ㅋㅋ,1
정규직 아닌거 알고 들어간거 아닌가? 본인 선택이었을텐데.. 공감 할수 없군..,1
좋아하지 않숨니돠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
근데 퇴근 안하고 가게에서 수다 떨 정도면 가게에 정 붙인 그런 직원인가본데 저 정도는 치울 수 있는 거 아닌가 싶고? 나 같으면 퇴근 동시에 가게에서 탈출하는데 말이야.,1
말도안되는 자료 퍼나르지 마세요... 혐오자료는 믿는 사람이 잘못입니다.,1
셀프적폐청산,1
쟤 이미 한국인 된거자나. 쟤 한국여권 사용할껄?,1
그래도 원수니뽑힘,1
삼촌아 차좀 빼줄텨? 이건 머냐 ㅋㅋ,1
도대체 몇년간 일베에 무슨일이 있었길래 이런글이 일베오냐?,1
국가와 가족을 위해한 나의 희생을 폄하하는 것이 목표였다면 성공적이다. 안보가 없는 나라는 결국 힘의 논리로 무너진다. 더 이상 나라를 위해 봉사하는 남녀 장병들을 욕보이게 하지않았으면 좋겠다,1
그런 날이 올까요? 상주 힘든데... 하고 싶어? 별걸 다,1
일단 한국인의 숫자 자체도 많고다른 아시아 국가에서 미국 갈 정도면 돈 많은 애들이 대부분이겟지,1
지금 다른나라 걱정할때가 아니지않냐 ㅋㅋㅋ,1
참 좋아보인다 그치?,1
뭐야 츤데레? 까는듯하면서 응원하는거 같은데??,1
우리는 승리할 수 밖에 없노. 밑바닥에서 만나자.,1
생긴거봐 ㅋ,1
좀만 더노력하면 오감도쓰겠네,1
진짜면 소름인데....,1
화장실가서 목소리 낼일이 있냐,1
